MinutesPlayed,Tackles,MissedTackles,Carries,MetersGained,CleanBreaks,DefendersBeaten,Offloads,TurnoversWon,TurnoversConceded,PenaltiesConceded,Tries,Conversions,PenaltyGoals,DropGoals,YellowCards,RedCards,Points,MatchID,Team,PlayerID,PlayerName,Position
67,0,0,6,28,0,2,1,0,1,2,0,0,0,0,0,0,0,M036,Sharks,SHA_21,Sharks Player 21,Blindside Flanker
75,13,0,9,58,0,0,0,1,0,0,0,0,0,0,0,0,0,M036,Sharks,SHA_05,Sharks Player 05,Lock
78,13,3,5,37,0,1,1,1,0,1,0,0,0,0,1,0,0,M036,Sharks,SHA_16,Sharks Player 16,Loosehead Prop
64,9,2,8,54,0,3,1,0,0,0,1,1,2,0,0,0,13,M036,Sharks,SHA_10,Sharks Player 10,Fly-half
74,12,2,7,0,2,0,1,3,1,0,0,0,0,0,0,0,0,M036,Sharks,SHA_17,Sharks Player 17,Hooker
62,1,0,9,58,1,1,0,1,0,1,0,1,0,0,0,0,2,M036,Sharks,SHA_09,Sharks Player 09,Scrum-half
64,5,0,8,66,2,2,0,0,0,0,0,0,0,0,0,0,0,M036,Sharks,SHA_14,Sharks Player 14,Right Wing
80,12,1,10,24,0,1,1,0,0,0,0,0,0,0,0,0,0,M036,Sharks,SHA_22,Sharks Player 22,Openside Flanker
74,7,1,13,34,0,0,1,1,1,0,0,0,2,0,0,0,6,M036,Sharks,SHA_20,Sharks Player 20,Lock
65,6,2,7,21,1,2,1,2,1,2,0,0,0,0,0,0,0,M036,Sharks,SHA_25,Sharks Player 25,Fly-half
71,8,4,4,73,1,0,0,0,0,1,0,0,0,0,0,0,0,M036,Sharks,SHA_08,Sharks Player 08,Number 8
62,11,0,5,77,0,0,1,0,0,0,0,0,0,0,0,0,0,M036,Sharks,SHA_19,Sharks Player 19,Lock
80,14,2,14,3,0,0,0,2,0,1,0,0,0,0,0,0,0,M036,Sharks,SHA_03,Sharks Player 03,Tighthead Prop
75,12,1,9,0,0,0,0,2,1,0,0,0,0,0,0,0,0,M036,Sharks,SHA_07,Sharks Player 07,Openside Flanker
67,24,3,9,41,0,0,2,2,0,1,1,0,1,0,0,0,8,M036,Lions,LIO_07,Lions Player 07,Openside Flanker
68,7,2,7,70,0,0,1,0,0,1,0,0,0,0,0,0,0,M036,Lions,LIO_20,Lions Player 20,Lock
80,12,1,5,20,0,3,0,0,0,1,1,0,0,0,0,1,5,M036,Lions,LIO_17,Lions Player 17,Hooker
78,15,1,4,30,0,2,1,2,0,3,0,0,0,0,0,0,0,M036,Lions,LIO_05,Lions Player 05,Lock
76,17,3,4,14,1,1,0,1,0,1,0,2,0,0,0,0,4,M036,Lions,LIO_03,Lions Player 03,Tighthead Prop
65,5,4,2,15,2,0,0,1,1,0,0,0,0,0,0,0,0,M036,Lions,LIO_09,Lions Player 09,Scrum-half
50,13,1,6,49,2,5,3,0,0,1,1,1,0,0,0,0,7,M036,Lions,LIO_14,Lions Player 14,Right Wing
65,13,1,11,90,1,1,0,3,2,0,0,2,0,0,0,0,4,M036,Lions,LIO_11,Lions Player 11,Left Wing
61,16,3,7,67,0,1,0,0,0,1,0,1,0,0,0,0,2,M036,Lions,LIO_23,Lions Player 23,Number 8
57,18,0,5,83,2,4,0,0,0,0,0,0,0,0,0,0,0,M036,Lions,LIO_24,Lions Player 24,Scrum-half
71,15,1,10,83,0,0,0,3,0,2,0,0,0,0,0,0,0,M036,Lions,LIO_19,Lions Player 19,Lock
80,20,3,11,18,0,0,1,0,0,3,0,0,0,0,0,0,0,M036,Lions,LIO_01,Lions Player 01,Loosehead Prop
71,12,1,10,34,1,2,0,1,0,1,0,0,0,0,0,0,0,M036,Lions,LIO_22,Lions Player 22,Openside Flanker
57,3,2,3,55,2,1,0,0,0,2,0,0,0,0,0,0,0,M036,Lions,LIO_12,Lions Player 12,Inside Centre
73,14,0,5,123,0,6,1,0,0,0,1,0,0,0,0,0,5,M036,Lions,LIO_13,Lions Player 13,Outside Centre
54,18,0,8,38,0,0,0,1,0,0,0,0,0,0,0,0,0,M037,Griquas,GRI_19,Griquas Player 19,Lock
76,14,0,5,50,1,4,1,0,1,0,0,1,3,0,0,0,11,M037,Griquas,GRI_25,Griquas Player 25,Fly-half
76,7,1,7,55,0,0,1,0,0,0,0,0,0,0,0,0,0,M037,Griquas,GRI_22,Griquas Player 22,Openside Flanker
57,9,2,7,45,0,1,2,1,1,2,0,0,0,0,0,0,0,M037,Griquas,GRI_16,Griquas Player 16,Loosehead Prop
70,17,2,14,52,1,0,0,1,1,1,1,0,0,1,0,0,8,M037,Griquas,GRI_05,Griquas Player 05,Lock
69,11,1,10,53,1,3,1,1,0,0,1,0,0,0,0,0,5,M037,Griquas,GRI_15,Griquas Player 15,Fullback
72,10,2,6,68,0,0,0,1,0,3,0,0,1,0,0,0,3,M037,Griquas,GRI_18,Griquas Player 18,Tighthead Prop
57,11,0,12,72,2,3,0,1,0,0,0,2,0,0,0,0,4,M037,Griquas,GRI_23,Griquas Player 23,Number 8
59,0,0,9,12,1,2,1,0,0,0,0,1,0,0,0,0,2,M037,Griquas,GRI_12,Griquas Player 12,Inside Centre
58,5,4,4,60,1,5,2,0,0,1,0,0,0,0,0,0,0,M037,Griquas,GRI_11,Griquas Player 11,Left Wing
61,4,0,9,55,1,0,1,0,0,0,0,0,0,0,0,0,0,M037,Griquas,GRI_09,Griquas Player 09,Scrum-half
70,10,5,7,34,1,4,1,3,0,1,0,0,0,0,0,0,0,M037,Griquas,GRI_13,Griquas Player 13,Outside Centre
80,26,2,7,0,2,2,0,0,0,1,1,0,0,0,0,0,5,M037,Griquas,GRI_20,Griquas Player 20,Lock
59,14,3,9,22,0,1,2,1,0,2,1,0,0,0,0,0,5,M037,Griquas,GRI_07,Griquas Player 07,Openside Flanker
80,13,1,12,10,1,0,0,0,1,0,0,0,0,0,0,0,0,M037,Griquas,GRI_08,Griquas Player 08,Number 8
80,1,3,8,69,3,1,1,0,0,0,0,0,0,0,0,0,0,M037,Bulls,BUL_11,Bulls Player 11,Left Wing
62,7,0,6,51,0,3,0,1,0,0,0,0,0,0,0,0,0,M037,Bulls,BUL_07,Bulls Player 07,Openside Flanker
66,18,2,9,0,0,2,2,1,1,0,1,0,0,0,0,0,5,M037,Bulls,BUL_23,Bulls Player 23,Number 8
67,15,0,13,3,0,1,2,1,1,1,0,0,0,0,0,0,0,M037,Bulls,BUL_08,Bulls Player 08,Number 8
66,19,1,8,4,2,2,0,0,1,0,0,0,0,0,0,0,0,M037,Bulls,BUL_19,Bulls Player 19,Lock
80,10,0,1,59,1,0,1,0,0,1,0,1,0,0,0,0,2,M037,Bulls,BUL_13,Bulls Player 13,Outside Centre
80,12,0,11,43,0,0,1,0,0,0,0,0,0,0,0,0,0,M037,Bulls,BUL_22,Bulls Player 22,Openside Flanker
80,7,3,3,50,2,5,0,0,0,0,0,0,0,0,1,0,0,M037,Bulls,BUL_14,Bulls Player 14,Right Wing
57,15,0,6,22,2,0,1,1,0,0,0,1,0,0,0,0,2,M037,Bulls,BUL_02,Bulls Player 02,Hooker
72,8,1,3,67,0,2,0,0,0,1,1,1,0,0,0,0,7,M037,Bulls,BUL_25,Bulls Player 25,Fly-half
74,6,0,8,61,1,3,1,0,0,0,1,1,0,0,0,0,7,M037,Bulls,BUL_12,Bulls Player 12,Inside Centre
60,8,2,9,21,0,0,0,2,0,2,0,0,0,0,0,0,0,M037,Bulls,BUL_21,Bulls Player 21,Blindside Flanker
80,6,0,6,24,2,1,1,0,0,1,0,0,0,0,0,0,0,M037,Bulls,BUL_15,Bulls Player 15,Fullback
51,2,2,7,64,1,3,1,0,1,0,0,0,0,0,0,0,0,M037,Bulls,BUL_24,Bulls Player 24,Scrum-half
80,0,1,11,49,0,0,0,0,0,0,0,1,0,0,0,0,2,M037,Bulls,BUL_20,Bulls Player 20,Lock
66,16,1,13,39,0,1,3,0,0,0,0,0,0,0,0,0,0,M038,Cheetahs,CHE_21,Cheetahs Player 21,Blindside Flanker
80,12,0,11,66,0,1,0,1,0,1,0,0,0,0,0,0,0,M038,Cheetahs,CHE_05,Cheetahs Player 05,Lock
73,6,1,11,41,0,0,0,2,0,0,0,0,0,0,0,0,0,M038,Cheetahs,CHE_16,Cheetahs Player 16,Loosehead Prop
80,9,0,7,16,2,1,2,1,0,0,0,0,0,0,0,0,0,M038,Cheetahs,CHE_02,Cheetahs Player 02,Hooker
78,11,2,12,68,2,3,0,1,1,1,0,0,0,0,0,0,0,M038,Cheetahs,CHE_24,Cheetahs Player 24,Scrum-half
59,7,1,10,30,0,3,0,1,0,0,0,0,0,0,0,0,0,M038,Cheetahs,CHE_17,Cheetahs Player 17,Hooker
66,15,2,10,0,0,0,0,3,0,3,0,0,0,0,0,0,0,M038,Cheetahs,CHE_19,Cheetahs Player 19,Lock
67,5,2,1,32,0,4,0,2,0,1,0,0,0,0,0,0,0,M038,Cheetahs,CHE_11,Cheetahs Player 11,Left Wing
54,7,0,8,18,0,0,0,1,0,0,0,0,0,0,0,0,0,M038,Cheetahs,CHE_04,Cheetahs Player 04,Lock
72,11,0,9,77,0,4,1,0,0,0,0,0,0,0,0,0,0,M038,Cheetahs,CHE_15,Cheetahs Player 15,Fullback
59,15,0,9,28,0,0,1,1,0,1,1,0,0,0,0,0,5,M038,Cheetahs,CHE_22,Cheetahs Player 22,Openside Flanker
66,5,4,8,26,0,3,0,0,1,0,0,0,0,0,0,0,0,M038,Cheetahs,CHE_09,Cheetahs Player 09,Scrum-half
65,6,1,8,34,1,2,1,0,0,2,0,1,0,0,0,0,2,M038,Cheetahs,CHE_08,Cheetahs Player 08,Number 8
40,15,1,4,33,0,0,0,1,0,1,0,0,0,0,0,0,0,M038,Cheetahs,CHE_01,Cheetahs Player 01,Loosehead Prop
53,3,1,13,26,2,3,1,2,1,2,0,0,0,0,0,0,0,M038,Cheetahs,CHE_03,Cheetahs Player 03,Tighthead Prop
49,6,1,6,61,1,2,0,2,2,0,0,0,0,0,0,0,0,M038,Pumas,PUM_14,Pumas Player 14,Right Wing
74,16,0,8,36,0,1,0,2,1,2,0,0,0,0,0,0,0,M038,Pumas,PUM_21,Pumas Player 21,Blindside Flanker
74,17,0,7,15,0,1,0,2,0,1,0,0,0,0,0,0,0,M038,Pumas,PUM_05,Pumas Player 05,Lock
71,11,3,10,64,0,4,0,1,1,0,0,1,0,0,0,0,2,M038,Pumas,PUM_03,Pumas Player 03,Tighthead Prop
65,16,1,10,0,0,2,1,1,0,2,0,0,0,0,0,0,0,M038,Pumas,PUM_16,Pumas Player 16,Loosehead Prop
64,5,2,4,53,0,1,1,0,0,0,0,0,0,0,0,0,0,M038,Pumas,PUM_09,Pumas Player 09,Scrum-half
62,6,2,9,78,1,2,3,0,0,0,0,0,0,0,0,0,0,M038,Pumas,PUM_11,Pumas Player 11,Left Wing
49,2,1,6,41,1,0,1,0,0,0,0,0,0,0,0,0,0,M038,Pumas,PUM_13,Pumas Player 13,Outside Centre
78,14,1,11,31,0,0,0,1,0,2,0,0,0,0,0,0,0,M038,Pumas,PUM_22,Pumas Player 22,Openside Flanker
54,11,0,10,7,0,3,0,0,0,2,0,0,0,0,0,0,0,M038,Pumas,PUM_19,Pumas Player 19,Lock
70,3,0,7,76,1,0,1,1,0,1,0,1,0,0,0,0,2,M038,Pumas,PUM_25,Pumas Player 25,Fly-half
65,4,0,12,109,1,3,1,1,1,0,0,0,0,0,0,0,0,M038,Pumas,PUM_24,Pumas Player 24,Scrum-half
72,14,3,5,70,2,0,0,2,1,0,0,0,0,0,0,0,0,M038,Pumas,PUM_20,Pumas Player 20,Lock
62,14,0,7,43,0,2,0,0,0,1,0,0,0,0,1,0,0,M038,Pumas,PUM_07,Pumas Player 07,Openside Flanker
80,14,0,9,0,0,0,0,1,0,2,1,1,0,0,0,0,7,M038,Pumas,PUM_06,Pumas Player 06,Blindside Flanker
77,7,2,10,8,0,0,0,1,0,4,0,0,0,0,0,0,0,M039,Lions,LIO_23,Lions Player 23,Number 8
78,7,2,11,18,0,2,1,1,0,1,0,0,0,0,0,0,0,M039,Lions,LIO_16,Lions Player 16,Loosehead Prop
58,12,1,8,65,0,0,0,0,0,0,0,1,1,0,0,0,5,M039,Lions,LIO_18,Lions Player 18,Tighthead Prop
66,18,0,12,0,0,2,1,1,0,0,0,0,0,0,0,0,0,M039,Lions,LIO_02,Lions Player 02,Hooker
76,13,0,10,14,1,0,0,2,1,1,0,0,0,0,0,0,0,M039,Lions,LIO_20,Lions Player 20,Lock
71,13,1,11,1,1,1,2,1,0,1,0,0,0,0,0,0,0,M039,Lions,LIO_03,Lions Player 03,Tighthead Prop
63,11,1,2,11,0,6,1,1,0,1,1,1,0,0,0,0,7,M039,Lions,LIO_08,Lions Player 08,Number 8
77,12,0,7,52,1,2,1,1,0,0,1,3,1,0,0,0,14,M039,Lions,LIO_10,Lions Player 10,Fly-half
69,22,0,4,16,1,0,1,1,0,2,0,0,0,0,0,0,0,M039,Lions,LIO_19,Lions Player 19,Lock
58,11,1,14,0,0,1,2,0,0,0,1,0,0,0,0,0,5,M039,Lions,LIO_21,Lions Player 21,Blindside Flanker
68,8,1,8,39,0,0,0,1,0,2,0,0,0,0,0,0,0,M039,Lions,LIO_07,Lions Player 07,Openside Flanker
76,1,0,10,36,0,3,0,0,1,2,1,0,0,0,0,0,5,M039,Lions,LIO_22,Lions Player 22,Openside Flanker
74,7,2,6,15,1,2,0,0,0,1,0,0,0,0,0,0,0,M039,Lions,LIO_13,Lions Player 13,Outside Centre
67,6,0,8,119,0,4,2,0,0,1,0,0,1,0,0,0,3,M039,Lions,LIO_11,Lions Player 11,Left Wing
80,6,0,8,50,0,0,2,0,0,0,0,0,0,0,0,0,0,M039,Lions,LIO_14,Lions Player 14,Right Wing
61,6,4,9,76,1,3,0,1,0,1,1,0,1,0,0,0,8,M039,Griffons,GRI_15,Griffons Player 15,Fullback
80,8,0,11,10,0,0,1,1,0,1,0,0,0,0,0,0,0,M039,Griffons,GRI_06,Griffons Player 06,Blindside Flanker
49,18,0,11,40,1,0,0,1,0,0,0,0,0,0,0,0,0,M039,Griffons,GRI_23,Griffons Player 23,Number 8
64,8,2,9,50,1,2,1,0,0,1,1,1,0,0,0,0,7,M039,Griffons,GRI_10,Griffons Player 10,Fly-half
57,6,2,6,57,2,0,0,1,1,1,0,1,0,0,0,0,2,M039,Griffons,GRI_01,Griffons Player 01,Loosehead Prop
48,4,0,10,11,1,4,0,0,1,0,0,0,0,0,0,0,0,M039,Griffons,GRI_02,Griffons Player 02,Hooker
58,4,0,11,139,0,4,1,1,1,0,1,0,0,0,0,0,5,M039,Griffons,GRI_11,Griffons Player 11,Left Wing
73,15,3,11,23,0,0,0,1,0,0,0,0,0,0,0,0,0,M039,Griffons,GRI_20,Griffons Player 20,Lock
75,9,2,5,0,0,1,1,0,0,0,2,0,0,0,0,0,10,M039,Griffons,GRI_22,Griffons Player 22,Openside Flanker
76,13,2,5,36,1,1,1,0,0,1,0,0,0,0,0,0,0,M039,Griffons,GRI_12,Griffons Player 12,Inside Centre
72,14,4,4,93,1,4,1,0,1,0,0,0,0,0,0,0,0,M039,Griffons,GRI_24,Griffons Player 24,Scrum-half
77,21,1,7,26,0,6,1,0,0,1,0,0,0,0,1,0,0,M039,Griffons,GRI_07,Griffons Player 07,Openside Flanker
55,12,2,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,M039,Griffons,GRI_03,Griffons Player 03,Tighthead Prop
71,19,2,11,21,1,1,0,3,0,1,0,0,0,0,0,0,0,M039,Griffons,GRI_04,Griffons Player 04,Lock
57,0,1,7,48,0,3,0,1,0,1,2,0,0,0,0,0,10,M039,Griffons,GRI_09,Griffons Player 09,Scrum-half
54,8,0,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,M040,Sharks,SHA_19,Sharks Player 19,Lock
61,21,0,3,11,0,0,1,1,0,0,0,0,0,0,0,0,0,M040,Sharks,SHA_22,Sharks Player 22,Openside Flanker
54,20,2,9,19,0,0,0,0,0,0,0,0,1,0,0,0,3,M040,Sharks,SHA_06,Sharks Player 06,Blindside Flanker
70,4,0,9,0,0,0,0,0,0,1,0,1,0,0,0,0,2,M040,Sharks,SHA_23,Sharks Player 23,Number 8
75,13,1,7,38,1,3,1,1,0,0,0,0,0,0,0,0,0,M040,Sharks,SHA_24,Sharks Player 24,Scrum-half
59,13,1,9,23,0,3,0,1,0,0,0,0,0,0,0,0,0,M040,Sharks,SHA_03,Sharks Player 03,Tighthead Prop
74,0,1,7,15,2,4,1,1,1,0,1,0,0,0,0,0,5,M040,Sharks,SHA_13,Sharks Player 13,Outside Centre
51,4,2,12,61,0,1,0,3,0,0,1,0,1,0,0,0,8,M040,Sharks,SHA_08,Sharks Player 08,Number 8
80,19,2,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0,M040,Sharks,SHA_16,Sharks Player 16,Loosehead Prop
72,11,2,6,27,0,1,0,1,2,3,0,0,0,0,0,0,0,M040,Sharks,SHA_05,Sharks Player 05,Lock
68,17,3,4,4,0,1,0,1,1,2,0,0,1,0,0,0,3,M040,Sharks,SHA_04,Sharks Player 04,Lock
73,11,4,6,31,0,1,2,3,0,1,0,0,0,0,0,0,0,M040,Sharks,SHA_18,Sharks Player 18,Tighthead Prop
66,8,1,10,66,0,0,2,0,0,0,1,0,0,0,0,0,5,M040,Sharks,SHA_11,Sharks Player 11,Left Wing
55,0,0,7,0,2,5,0,2,1,2,1,0,0,0,0,0,5,M040,Sharks,SHA_17,Sharks Player 17,Hooker
69,2,0,1,74,1,3,1,0,0,1,0,0,0,0,0,0,0,M040,Sharks,SHA_14,Sharks Player 14,Right Wing
59,4,0,5,50,3,5,1,0,0,0,0,0,0,0,0,0,0,M040,Stormers,STO_09,Stormers Player 09,Scrum-half
48,12,2,14,76,0,2,1,1,0,1,0,0,0,0,0,0,0,M040,Stormers,STO_22,Stormers Player 22,Openside Flanker
66,7,0,12,0,1,5,0,0,1,0,1,0,0,0,0,0,5,M040,Stormers,STO_01,Stormers Player 01,Loosehead Prop
73,3,3,11,26,2,7,0,1,1,1,0,0,1,0,0,0,3,M040,Stormers,STO_15,Stormers Player 15,Fullback
60,5,1,8,17,2,3,1,1,1,0,0,1,1,0,0,0,5,M040,Stormers,STO_10,Stormers Player 10,Fly-half
69,13,0,10,38,0,5,0,1,1,1,1,1,0,0,0,0,7,M040,Stormers,STO_18,Stormers Player 18,Tighthead Prop
69,6,1,8,21,0,2,0,1,1,0,0,0,0,0,0,0,0,M040,Stormers,STO_06,Stormers Player 06,Blindside Flanker
74,12,1,8,40,1,1,2,0,0,1,0,0,0,0,0,0,0,M040,Stormers,STO_03,Stormers Player 03,Tighthead Prop
74,6,0,5,57,0,1,0,0,0,2,0,0,0,0,0,0,0,M040,Stormers,STO_24,Stormers Player 24,Scrum-half
80,0,2,6,84,2,0,2,0,1,1,0,0,0,0,0,0,0,M040,Stormers,STO_12,Stormers Player 12,Inside Centre
80,20,0,9,59,1,0,0,0,1,0,1,0,0,0,0,0,5,M040,Stormers,STO_21,Stormers Player 21,Blindside Flanker
64,10,0,11,27,0,0,1,1,1,1,0,0,0,0,0,0,0,M040,Stormers,STO_05,Stormers Player 05,Lock
70,6,0,10,42,0,4,1,1,0,1,0,0,0,0,0,0,0,M040,Stormers,STO_11,Stormers Player 11,Left Wing
61,18,0,12,14,1,2,0,1,1,1,0,0,0,0,0,0,0,M040,Stormers,STO_07,Stormers Player 07,Openside Flanker
49,5,3,9,65,0,0,0,0,2,0,1,0,0,0,0,0,5,M040,Stormers,STO_14,Stormers Player 14,Right Wing
65,8,0,10,56,0,2,2,1,0,0,1,2,1,0,0,0,12,M041,Bulls,BUL_10,Bulls Player 10,Fly-half
73,2,0,17,78,0,1,1,0,1,2,0,0,0,0,0,0,0,M041,Bulls,BUL_07,Bulls Player 07,Openside Flanker
62,12,1,4,54,1,2,1,0,0,0,0,0,0,0,0,0,0,M041,Bulls,BUL_13,Bulls Player 13,Outside Centre
67,3,3,10,44,0,0,0,0,0,0,0,0,0,1,0,0,3,M041,Bulls,BUL_16,Bulls Player 16,Loosehead Prop
71,12,2,9,0,0,4,0,2,0,1,0,0,0,0,0,0,0,M041,Bulls,BUL_04,Bulls Player 04,Lock
63,15,2,7,41,0,0,1,1,1,1,0,0,0,0,0,0,0,M041,Bulls,BUL_08,Bulls Player 08,Number 8
79,18,0,9,36,1,0,2,2,1,2,0,0,0,0,0,0,0,M041,Bulls,BUL_23,Bulls Player 23,Number 8
73,13,1,6,55,0,2,0,0,1,1,1,0,0,0,0,0,5,M041,Bulls,BUL_12,Bulls Player 12,Inside Centre
80,16,2,7,30,0,3,0,1,1,1,0,1,1,0,0,0,5,M041,Bulls,BUL_25,Bulls Player 25,Fly-half
69,11,1,5,2,2,0,0,1,0,2,1,0,0,0,0,0,5,M041,Bulls,BUL_17,Bulls Player 17,Hooker
78,16,4,7,79,1,4,1,0,0,0,0,0,0,0,0,0,0,M041,Bulls,BUL_01,Bulls Player 01,Loosehead Prop
47,16,1,9,49,1,5,1,2,0,0,1,0,0,0,0,0,5,M041,Bulls,BUL_14,Bulls Player 14,Right Wing
70,12,1,1,11,0,3,0,1,0,0,0,1,0,0,0,0,2,M041,Bulls,BUL_11,Bulls Player 11,Left Wing
49,3,2,10,72,2,3,0,0,0,1,0,0,0,0,1,0,0,M041,Bulls,BUL_24,Bulls Player 24,Scrum-half
80,16,0,6,81,0,1,0,2,1,0,0,1,1,0,0,0,5,M041,Bulls,BUL_05,Bulls Player 05,Lock
58,11,0,8,25,0,2,0,0,0,1,0,0,1,0,0,0,3,M041,Cheetahs,CHE_01,Cheetahs Player 01,Loosehead Prop
57,13,3,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,M041,Cheetahs,CHE_19,Cheetahs Player 19,Lock
54,13,2,10,24,0,0,0,1,2,1,0,0,0,0,0,0,0,M041,Cheetahs,CHE_22,Cheetahs Player 22,Openside Flanker
73,16,1,9,28,0,0,1,1,0,2,1,0,0,0,0,0,5,M041,Cheetahs,CHE_02,Cheetahs Player 02,Hooker
57,10,2,5,43,0,0,0,0,0,4,0,0,0,0,0,0,0,M041,Cheetahs,CHE_20,Cheetahs Player 20,Lock
73,15,3,8,26,1,3,0,1,1,1,1,0,0,0,0,0,5,M041,Cheetahs,CHE_16,Cheetahs Player 16,Loosehead Prop
61,17,2,9,60,2,3,1,0,0,0,0,1,0,0,0,0,2,M041,Cheetahs,CHE_10,Cheetahs Player 10,Fly-half
53,13,4,7,40,2,0,0,1,2,0,0,1,0,0,0,0,2,M041,Cheetahs,CHE_08,Cheetahs Player 08,Number 8
80,6,0,4,77,0,3,1,0,0,1,0,0,1,0,0,0,3,M041,Cheetahs,CHE_12,Cheetahs Player 12,Inside Centre
53,5,2,9,34,2,2,1,3,0,3,1,0,0,0,0,0,5,M041,Cheetahs,CHE_18,Cheetahs Player 18,Tighthead Prop
80,8,3,6,60,1,4,1,0,1,0,0,0,0,0,0,0,0,M041,Cheetahs,CHE_11,Cheetahs Player 11,Left Wing
68,2,0,6,26,1,0,0,1,0,1,0,0,0,0,0,0,0,M041,Cheetahs,CHE_04,Cheetahs Player 04,Lock
74,14,4,5,39,1,1,2,0,0,1,1,0,0,0,0,0,5,M041,Cheetahs,CHE_24,Cheetahs Player 24,Scrum-half
58,20,2,7,38,1,4,0,1,1,1,0,0,0,0,0,0,0,M041,Cheetahs,CHE_05,Cheetahs Player 05,Lock
72,2,4,9,58,2,0,0,0,1,0,1,1,0,0,1,0,7,M041,Cheetahs,CHE_15,Cheetahs Player 15,Fullback
54,14,1,7,62,0,1,2,1,0,0,1,0,1,0,0,0,8,M042,Griquas,GRI_24,Griquas Player 24,Scrum-half
71,8,2,8,0,0,2,2,2,0,0,0,1,0,0,0,0,2,M042,Griquas,GRI_22,Griquas Player 22,Openside Flanker
52,8,3,4,53,1,0,2,0,1,1,0,2,1,0,0,0,7,M042,Griquas,GRI_25,Griquas Player 25,Fly-half
80,1,0,7,78,0,1,0,2,2,1,0,0,0,0,0,0,0,M042,Griquas,GRI_05,Griquas Player 05,Lock
60,16,0,8,43,0,0,1,1,0,0,0,0,0,0,0,0,0,M042,Griquas,GRI_21,Griquas Player 21,Blindside Flanker
56,13,0,8,51,1,2,1,0,0,1,0,0,0,0,0,0,0,M042,Griquas,GRI_04,Griquas Player 04,Lock
64,4,5,5,21,0,0,0,0,1,1,0,0,0,0,0,0,0,M042,Griquas,GRI_02,Griquas Player 02,Hooker
75,4,3,5,72,2,0,0,0,1,0,1,1,0,0,0,0,7,M042,Griquas,GRI_10,Griquas Player 10,Fly-half
66,0,0,11,70,2,4,0,0,1,0,0,4,0,0,0,0,8,M042,Griquas,GRI_15,Griquas Player 15,Fullback
80,2,3,8,79,1,1,0,0,1,1,0,0,0,0,0,0,0,M042,Griquas,GRI_19,Griquas Player 19,Lock
80,13,1,7,1,1,4,0,1,0,0,0,0,0,0,0,0,0,M042,Griquas,GRI_18,Griquas Player 18,Tighthead Prop
79,18,0,7,23,0,0,0,2,0,0,0,0,0,0,0,0,0,M042,Griquas,GRI_06,Griquas Player 06,Blindside Flanker
73,11,3,10,86,0,3,0,0,1,0,1,0,0,0,0,0,5,M042,Griquas,GRI_12,Griquas Player 12,Inside Centre
50,12,0,7,45,1,0,0,1,0,0,0,1,0,0,0,0,2,M042,Griquas,GRI_03,Griquas Player 03,Tighthead Prop
60,11,4,10,46,0,3,2,1,0,1,0,0,0,0,0,0,0,M042,Griquas,GRI_16,Griquas Player 16,Loosehead Prop
51,12,0,4,71,0,5,1,2,0,0,0,0,0,0,0,0,0,M042,Lions,LIO_10,Lions Player 10,Fly-half
72,0,0,6,98,2,5,2,4,0,2,0,0,0,0,0,0,0,M042,Lions,LIO_11,Lions Player 11,Left Wing
78,8,4,5,47,1,2,0,0,1,2,1,0,0,0,0,0,5,M042,Lions,LIO_14,Lions Player 14,Right Wing
63,3,3,6,66,1,0,0,1,0,1,0,0,0,0,0,0,0,M042,Lions,LIO_06,Lions Player 06,Blindside Flanker
60,12,1,9,69,0,3,1,0,0,1,0,0,0,0,0,0,0,M042,Lions,LIO_07,Lions Player 07,Openside Flanker
69,15,2,11,3,0,0,0,0,0,2,0,0,0,0,0,0,0,M042,Lions,LIO_05,Lions Player 05,Lock
65,11,3,11,48,0,0,0,0,0,1,0,0,0,0,0,0,0,M042,Lions,LIO_18,Lions Player 18,Tighthead Prop
80,2,3,7,53,2,5,0,1,0,0,0,0,0,0,0,0,0,M042,Lions,LIO_12,Lions Player 12,Inside Centre
70,11,0,6,0,0,1,0,3,1,1,0,0,0,0,0,0,0,M042,Lions,LIO_17,Lions Player 17,Hooker
63,3,0,1,23,2,2,0,0,1,0,0,0,0,0,0,0,0,M042,Lions,LIO_09,Lions Player 09,Scrum-half
73,12,3,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M042,Lions,LIO_23,Lions Player 23,Number 8
78,8,0,9,5,0,1,0,3,0,1,0,0,0,0,0,0,0,M042,Lions,LIO_03,Lions Player 03,Tighthead Prop
48,10,0,12,76,0,2,1,1,0,0,0,0,0,0,0,0,0,M042,Lions,LIO_20,Lions Player 20,Lock
52,6,1,8,39,0,0,1,0,1,0,0,1,0,0,0,0,2,M042,Lions,LIO_08,Lions Player 08,Number 8
76,8,1,0,54,0,5,2,0,0,0,1,0,0,0,0,0,5,M042,Lions,LIO_13,Lions Player 13,Outside Centre
71,10,1,9,72,1,6,0,1,0,0,0,0,0,0,0,0,0,M043,Pumas,PUM_11,Pumas Player 11,Left Wing
71,7,3,8,0,1,1,0,0,2,0,0,0,0,0,0,0,0,M043,Pumas,PUM_04,Pumas Player 04,Lock
